datetime,main.aqi,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
29/10/2021 04:00:00,5,4646.3,84.04,101.45,10.64,22.41,185.73,240.41,89.17,21.7,30,3.3,0.0,979.2,4.3,66,313
29/10/2021 05:00:00,5,5126.95,73.31,124.75,27.9,21.46,229.01,288.11,78.02,22.9,28,3.4,0.0,979.3,4.6,72,481
29/10/2021 06:00:00,5,5287.17,38.89,143.95,78.68,18.12,290.02,348.62,54.72,24.0,26,3.3,0.0,979.3,4.1,75,604
29/10/2021 07:00:00,5,1869.2,3.24,32.22,200.27,15.74,132.95,151.22,19.76,25.1,24,3.1,0.0,978.6,3.6,90,667
29/10/2021 08:00:00,5,1468.66,1.31,16.97,234.6,12.52,110.4,124.35,13.81,26.0,23,3.2,0.0,977.7,2.6,106,665
29/10/2021 09:00:00,5,1335.14,0.75,12.51,246.05,11.09,105.4,118.48,12.79,26.6,22,3.1,0.0,976.8,2.9,97,598
29/10/2021 10:00:00,5,1815.8,2.43,39.41,188.83,10.73,117.1,134.72,15.58,26.9,21,2.7,0.0,976.5,3.2,90,471
29/10/2021 11:00:00,5,2777.1,4.36,85.68,114.44,11.09,153.56,179.91,19.25,26.9,21,2.7,0.0,976.5,2.5,98,300
29/10/2021 12:00:00,5,3845.22,4.14,145.32,39.34,11.21,193.64,229.12,23.31,25.9,25,4.4,0.0,976.8,2.1,31,113
29/10/2021 13:00:00,5,4966.74,22.58,189.19,0.78,12.28,236.96,283.95,31.16,25.0,26,4.2,0.0,977.1,4.5,14,5
29/10/2021 14:00:00,5,6355.29,61.69,213.86,0.0,15.5,285.89,345.87,42.05,24.3,27,4.1,0.0,977.9,5.2,335,0
29/10/2021 15:00:00,5,7904.05,84.04,244.02,0.0,19.31,318.72,383.84,51.17,23.7,29,4.6,0.0,978.0,4.6,342,0
29/10/2021 16:00:00,5,8331.3,75.1,252.25,0.0,21.46,328.09,388.55,55.73,23.2,30,4.7,0.0,978.3,3.8,343,0
29/10/2021 17:00:00,5,7797.24,56.77,238.54,0.0,22.65,331.81,389.51,60.8,22.8,31,4.8,0.0,978.5,2.2,360,0
29/10/2021 18:00:00,5,7049.56,42.47,213.86,0.0,22.89,330.2,385.22,63.84,22.4,32,4.9,0.0,978.5,2.5,45,0
29/10/2021 19:00:00,5,5874.63,25.48,183.7,0.03,20.5,306.25,354.49,61.81,21.8,32,4.4,0.0,978.3,3.1,54,0
29/10/2021 20:00:00,5,4806.52,8.94,157.65,0.82,16.69,266.36,308.52,55.73,21.2,33,4.3,0.0,978.0,3.1,36,0
29/10/2021 21:00:00,5,3952.03,1.16,131.61,4.92,12.28,222.89,262.31,50.16,20.8,34,4.3,0.0,977.9,3.1,36,0
29/10/2021 22:00:00,5,3124.24,0.16,101.45,9.21,8.46,172.22,209.9,47.12,20.4,35,4.4,0.0,977.7,3.1,54,0
29/10/2021 23:00:00,5,2403.26,0.03,71.29,15.02,6.8,125.73,160.73,48.13,19.9,35,4.0,0.0,977.7,3.6,53,0
30/10/2021 00:00:00,5,1895.9,0.02,50.72,19.31,6.08,94.18,125.18,47.62,19.4,36,3.9,0.0,978.1,4.1,45,0
30/10/2021 01:00:00,5,1762.39,0.15,44.55,15.74,6.2,76.33,104.59,47.12,19.0,37,4.0,0.0,978.4,3.8,41,0
30/10/2021 02:00:00,5,2243.04,7.94,56.21,2.24,8.11,75.21,105.1,49.65,19.1,37,4.1,0.0,978.8,3.3,49,7
30/10/2021 03:00:00,5,3471.37,44.7,67.86,3.62,11.92,89.45,123.77,54.72,20.6,34,4.2,0.0,979.4,3.6,45,125
30/10/2021 04:00:00,5,4753.11,77.78,93.22,13.05,15.97,114.16,154.3,60.29,21.8,31,3.9,0.0,979.6,4.6,45,314
30/10/2021 05:00:00,5,5767.82,76.0,135.72,32.9,17.88,148.64,192.8,59.78,23.2,28,3.7,0.0,979.4,4.4,55,484
30/10/2021 06:00:00,5,6034.85,38.45,149.43,89.41,14.19,177.56,219.26,38.0,24.6,26,3.8,0.0,979.1,4.6,72,607
30/10/2021 07:00:00,4,2002.72,1.79,17.99,197.41,5.66,43.33,55.93,7.79,26.0,23,3.3,0.0,978.3,4.7,90,672
30/10/2021 08:00:00,4,1295.09,0.66,7.2,197.41,3.73,26.42,37.81,4.75,27.2,20,2.3,0.0,976.8,5.1,94,671
30/10/2021 09:00:00,3,867.84,0.48,5.1,175.95,2.77,17.93,28.62,3.01,27.9,18,1.4,0.0,975.6,5.8,86,605
30/10/2021 10:00:00,3,1174.93,4.14,28.45,114.44,4.17,22.15,35.11,7.28,28.4,15,-0.7,0.0,975.1,5.7,55,480
30/10/2021 11:00:00,4,1949.31,10.51,62.38,62.94,6.8,35.25,52.46,12.67,28.4,14,-1.6,0.0,974.8,6.4,16,308
30/10/2021 12:00:00,5,2964.02,24.14,100.08,16.09,9.78,52.17,74.38,17.23,26.9,17,-0.2,0.0,974.9,6.5,360,115
30/10/2021 13:00:00,5,3952.03,58.12,113.79,0.1,12.28,71.96,100.64,22.55,25.3,18,-0.7,0.0,975.0,3.1,339,4
30/10/2021 14:00:00,5,4806.52,86.73,117.9,0.0,13.95,94.32,129.63,27.36,24.8,19,-0.4,0.0,975.3,2.8,230,0
30/10/2021 15:00:00,5,5233.76,83.15,131.61,0.0,14.54,110.99,148.97,32.42,24.3,20,-0.1,0.0,975.3,2.2,261,0
30/10/2021 16:00:00,5,4753.11,54.54,128.87,0.0,13.95,116.76,153.99,37.49,23.8,21,0.2,0.0,975.3,4.4,325,0
30/10/2021 17:00:00,5,4325.87,38.0,122.01,0.0,13.95,122.52,162.73,42.05,23.2,21,-0.3,0.0,975.5,5.5,328,0
30/10/2021 18:00:00,5,4058.84,31.74,120.64,0.0,13.83,123.88,167.0,46.61,22.6,21,-0.8,0.0,975.4,3.2,333,0
30/10/2021 19:00:00,5,3578.19,24.81,117.9,0.01,13.23,110.39,153.15,52.18,21.8,22,-0.8,0.0,975.2,2.4,27,0
30/10/2021 20:00:00,5,3044.13,14.53,109.67,0.14,11.92,92.39,132.59,56.24,20.9,25,0.2,0.0,975.0,3.1,36,0
30/10/2021 21:00:00,5,2670.29,5.25,100.08,1.24,10.73,80.36,118.23,59.78,20.5,25,-0.2,0.0,974.7,1.6,333,0
30/10/2021 22:00:00,5,2429.96,0.72,82.94,6.44,9.42,67.35,101.84,59.78,20.2,25,-0.5,0.0,974.3,2.2,360,0
30/10/2021 23:00:00,5,2189.64,0.04,62.38,17.17,8.23,54.42,83.1,58.77,19.6,26,-0.4,0.0,974.2,2.7,23,0
31/10/2021 00:00:00,4,1922.61,0.0,45.24,29.68,7.57,45.63,68.83,58.26,19.0,28,0.1,0.0,974.6,3.1,21,0
31/10/2021 01:00:00,4,1789.09,0.01,41.81,32.9,8.11,44.58,65.5,60.8,18.5,28,-0.3,0.0,974.8,2.8,40,0
31/10/2021 02:00:00,5,2162.93,1.7,65.8,12.52,10.73,56.04,81.04,67.89,18.4,29,0.1,0.0,975.2,2.3,39,7
31/10/2021 03:00:00,5,3150.94,33.53,80.88,7.24,14.9,78.9,112.46,74.98,20.1,27,0.5,0.0,975.8,2.3,51,129
31/10/2021 04:00:00,5,4165.65,67.06,90.48,15.56,17.17,109.12,152.51,72.96,21.5,22,-1.1,0.0,976.0,3.6,37,323
31/10/2021 05:00:00,5,4913.33,67.95,108.3,29.33,15.5,148.97,200.16,51.17,23.0,18,-2.6,0.0,975.9,3.9,56,501
31/10/2021 06:00:00,5,5073.55,37.55,124.75,75.82,12.87,187.31,238.5,30.15,24.5,14,-4.7,0.0,975.3,4.0,63,627
31/10/2021 07:00:00,4,1602.17,2.96,23.65,170.23,7.87,49.39,61.87,12.16,26.0,11,-6.8,0.0,974.4,4.2,70,690
31/10/2021 08:00:00,4,1268.39,1.4,14.22,200.27,6.44,39.16,49.34,9.37,27.4,9,-8.3,0.0,973.1,4.6,39,687
31/10/2021 09:00:00,4,1148.22,0.95,11.82,217.44,6.02,38.42,47.86,8.49,28.3,7,-10.8,0.0,972.1,9.5,351,616
31/10/2021 10:00:00,5,1548.77,3.07,35.64,177.38,7.15,50.69,64.18,12.29,28.2,8,-9.2,0.0,971.6,8.6,338,485
31/10/2021 11:00:00,5,2349.85,5.42,74.71,127.32,9.18,75.47,95.66,17.99,27.9,9,-7.9,0.0,971.5,4.0,10,306
31/10/2021 12:00:00,5,3017.43,2.91,115.16,80.82,10.85,100.32,126.3,24.57,26.3,12,-5.4,0.0,971.5,6.2,69,111
31/10/2021 13:00:00,5,3364.56,0.01,137.09,48.64,12.16,121.29,153.73,33.94,24.5,13,-5.7,0.0,971.8,5.2,56,4
31/10/2021 14:00:00,5,3791.81,0.08,157.65,25.75,13.71,148.46,190.82,44.58,23.4,15,-4.7,0.0,972.3,6.1,28,0
31/10/2021 15:00:00,5,4486.08,2.63,186.44,6.17,16.45,194.35,249.2,58.26,22.4,16,-4.7,0.0,972.6,8.5,12,0
31/10/2021 16:00:00,5,5020.14,7.04,211.12,0.98,21.22,239.98,305.88,80.05,21.3,19,-3.2,0.0,973.1,10.5,4,0
31/10/2021 17:00:00,5,5447.39,13.63,227.57,0.14,26.23,277.19,352.35,102.34,20.6,21,-2.5,0.0,973.4,7.2,360,0
31/10/2021 18:00:00,5,6034.85,24.36,241.28,0.01,29.56,308.25,388.04,117.54,20.3,22,-2.1,0.0,973.5,4.7,4,0
31/10/2021 19:00:00,5,6462.1,31.29,246.76,0.0,29.33,307.16,381.33,117.54,20.0,23,-1.7,0.0,973.2,2.9,30,0
31/10/2021 20:00:00,5,6248.47,29.95,233.05,0.0,26.94,274.39,338.37,110.45,19.7,24,-1.4,0.0,972.9,2.6,34,0
31/10/2021 21:00:00,5,5607.6,23.47,202.89,0.01,23.6,229.83,284.64,102.34,19.4,25,-1.1,0.0,972.8,2.3,51,0
31/10/2021 22:00:00,5,4699.71,16.99,165.88,0.02,19.55,178.6,223.84,88.16,19.2,25,-1.3,0.0,972.6,1.9,68,0
31/10/2021 23:00:00,5,3845.21,11.51,130.24,0.1,15.97,137.36,175.94,78.02,19.1,26,-0.9,0.0,972.6,2.0,45,0
1/11/2021 0:00,5,3257.75,7.82,101.45,0.3,14.31,111.27,146.04,73.97,18.7,27,-0.7,0.0,973.0,2.6,34,0
1/11/2021 1:00,5,3070.83,10.28,83.63,0.14,13.23,106.58,142.63,68.9,18.5,28,-0.4,0.0,973.5,2.3,18,0
1/11/2021 2:00,5,3578.19,31.29,73.34,0.02,13.71,128.14,174.26,61.81,18.4,28,-0.4,0.0,974.2,2.2,9,6
1/11/2021 3:00,5,4913.33,81.36,69.23,1.42,14.66,170.68,231.0,52.18,20.0,26,-0.1,0.0,975.1,3.4,18,119
1/11/2021 4:00,5,6301.88,125.17,74.03,5.1,13.95,226.86,298.3,41.54,21.3,23,-0.7,0.0,975.7,4.2,20,308
1/11/2021 5:00,5,7263.18,119.81,106.93,14.66,13.95,296.95,376.36,39.01,22.9,20,-1.3,0.0,976.0,3.8,17,476
1/11/2021 6:00,5,7263.18,66.16,157.65,54.36,16.45,371.06,449.98,40.53,24.2,17,-2.4,0.0,975.9,2.6,34,590
1/11/2021 7:00,5,2029.42,4.75,36.67,165.94,13.35,109.3,127.08,19.25,25.5,15,-3.1,0.0,975.2,2.8,40,615
1/11/2021 8:00,5,1575.47,2.24,21.93,194.55,11.21,86.27,100.26,13.17,26.4,13,-4.2,0.0,974.3,3.9,22,638
1/11/2021 9:00,5,1401.9,1.23,15.94,214.58,10.25,71.3,82.9,10.13,26.8,12,-5.0,0.0,973.4,5.9,14,585
1/11/2021 10:00,5,2002.72,4.14,45.93,150.2,12.28,88.18,105.55,15.33,26.8,12,-5.0,0.0,973.0,6.1,3,462
1/11/2021 11:00,5,3070.83,8.38,97.33,85.83,16.93,140.54,168.56,27.11,26.6,13,-4.1,0.0,973.0,5.8,7,286
1/11/2021 12:00,5,3952.03,9.5,157.65,25.75,21.93,180.1,218.68,42.05,25.3,16,-2.3,0.0,973.2,7.3,11,93
1/11/2021 13:00,5,4806.52,27.49,191.93,0.22,26.7,217.64,272.0,59.78,23.7,18,-2.0,0.0,973.7,7.3,9,3
1/11/2021 14:00,5,5874.63,59.9,211.12,0.0,32.9,276.39,352.6,80.05,23.0,19,-1.9,0.0,974.4,5.8,360,0
1/11/2021 15:00,5,7583.62,90.3,249.51,0.0,40.05,349.22,442.14,98.29,22.4,20,-1.6,0.0,974.7,4.3,336,0
1/11/2021 16:00,5,8651.73,98.35,265.96,0.0,43.39,392.99,490.47,105.38,21.9,20,-2.1,0.0,975.1,4.6,342,0
1/11/2021 17:00,5,8865.36,94.77,257.73,0.0,43.87,405.85,501.45,109.43,21.3,22,-1.3,0.0,975.4,4.0,5,0
1/11/2021 18:00,5,8544.92,86.72,233.05,0.0,41.01,388.37,474.68,103.35,20.4,24,-0.8,0.0,975.5,4.7,23,0
1/11/2021 19:00,5,7049.56,62.58,186.44,0.0,32.9,321.54,388.33,84.1,19.9,26,-0.2,0.0,975.4,3.1,21,0
1/11/2021 20:00,5,5180.36,32.19,143.95,0.01,24.08,249.39,299.03,65.86,19.6,26,-0.4,0.0,975.4,1.9,22,0
1/11/2021 21:00,5,3738.4,10.62,113.79,0.56,18.36,196.36,237.24,56.24,19.4,27,-0.1,0.0,975.5,1.6,27,0
1/11/2021 22:00,5,2777.1,1.87,86.37,3.58,12.64,152.92,188.8,43.57,19.1,27,-0.4,0.0,975.4,2.4,27,0
1/11/2021 23:00,5,2216.34,0.29,67.86,9.66,10.61,121.85,155.55,41.54,18.8,28,-0.1,0.0,975.4,1.6,27,0
2/11/2021 0:00,5,1976.01,0.15,58.26,13.59,10.37,103.73,135.88,43.06,18.6,28,-0.3,0.0,975.5,1.3,56,0
2/11/2021 1:00,5,2082.82,0.79,62.38,8.58,11.44,100.6,133.98,46.1,18.3,29,0.0,0.0,975.9,2.2,90,0
2/11/2021 2:00,5,2777.1,16.99,71.29,0.43,14.19,116.53,156.97,51.17,18.2,31,0.8,0.0,976.5,2.5,45,5
2/11/2021 3:00,5,4219.06,62.58,75.4,2.06,16.45,145.51,194.8,51.17,19.8,29,1.2,0.0,977.2,3.7,29,117
2/11/2021 4:00,5,5340.58,101.03,73.34,6.88,14.31,172.64,226.36,38.5,21.1,24,-0.2,0.0,977.6,3.6,45,305
2/11/2021 5:00,5,6248.47,108.18,90.48,14.13,14.19,201.82,259.58,31.41,22.5,22,-0.3,0.0,977.6,3.9,68,474
2/11/2021 6:00,5,6301.88,69.74,124.75,40.05,14.31,219.45,273.07,25.59,23.6,21,0.0,0.0,977.5,3.3,84,597
2/11/2021 7:00,4,1789.09,4.41,31.19,150.2,7.39,44.51,56.38,8.11,24.8,19,-0.4,0.0,977.1,4.2,110,659
2/11/2021 8:00,4,1281.74,1.79,16.28,175.95,6.02,32.47,41.19,6.59,25.5,18,-0.5,0.0,976.0,5.2,124,655
2/11/2021 9:00,4,1068.12,1.02,11.31,185.97,5.3,32.36,40.76,6.21,26.0,17,-0.9,0.0,975.3,6.1,130,587
2/11/2021 10:00,4,1174.93,1.58,20.22,171.66,6.32,43.72,55.44,8.49,26.3,16,-1.5,0.0,975.0,4.8,132,460
2/11/2021 11:00,5,1588.82,1.96,39.76,147.34,8.34,72.12,90.45,12.41,26.2,16,-1.6,0.0,974.7,3.4,122,289
2/11/2021 12:00,5,1895.9,0.63,57.58,118.73,9.18,94.38,117.58,15.33,25.1,20,0.5,0.0,974.8,3.3,77,102
2/11/2021 13:00,5,2376.56,0.0,82.25,72.24,9.3,116.88,146.38,19.0,24.1,20,-0.3,0.0,975.2,5.9,43,3
2/11/2021 14:00,5,3231.05,1.1,119.27,20.21,9.89,169.76,211.47,24.07,23.2,22,0.3,0.0,975.9,6.5,34,0
2/11/2021 15:00,5,4325.87,14.98,139.83,0.45,10.61,240.4,296.96,29.13,22.3,25,1.3,0.0,976.3,6.3,31,0
2/11/2021 16:00,5,5233.76,28.61,142.57,0.01,11.09,305.59,375.64,30.91,21.4,29,2.6,0.0,976.6,6.9,9,0
2/11/2021 17:00,5,5821.23,38.0,139.83,0.0,12.4,355.65,438.73,34.45,20.7,31,3.0,0.0,976.8,7.9,344,0
2/11/2021 18:00,5,6195.07,46.94,135.72,0.0,14.31,395.55,489.84,40.53,20.2,34,3.9,0.0,976.9,6.6,347,0
2/11/2021 19:00,5,6355.29,49.62,138.46,0.0,17.17,412.04,509.19,51.17,19.7,36,4.2,0.0,976.9,4.7,23,0
2/11/2021 20:00,5,6408.69,45.15,143.95,0.0,20.03,418.78,512.24,63.33,19.2,39,4.9,0.0,976.8,4.0,27,0
2/11/2021 21:00,5,6355.29,37.1,148.06,0.0,22.41,425.26,513.2,73.97,18.9,40,5.0,0.0,976.6,4.0,5,0
2/11/2021 22:00,5,6088.26,27.72,143.95,0.0,22.41,420.25,499.87,77.01,18.7,41,5.2,0.0,976.4,2.7,23,0
2/11/2021 23:00,5,5607.6,19.22,132.98,0.01,20.98,400.54,471.92,74.98,18.5,41,5.0,0.0,976.4,2.3,72,0
3/11/2021 0:00,5,5020.14,14.31,120.64,0.04,19.79,368.34,434.29,72.96,18.3,42,5.1,0.0,976.6,2.6,56,0
3/11/2021 1:00,5,4859.92,16.76,115.16,0.01,20.74,353.45,420.49,78.02,18.1,43,5.3,0.0,976.8,1.8,11,0
3/11/2021 2:00,5,5233.76,38.89,115.16,0.01,24.8,363.0,440.43,89.17,18.2,43,5.4,0.0,977.2,2.1,31,5
3/11/2021 3:00,5,6462.1,95.67,119.27,1.03,30.99,384.09,473.8,103.35,19.5,40,5.5,0.0,977.9,3.8,73,99
3/11/2021 4:00,5,8010.86,157.36,127.49,4.83,38.15,417.11,515.32,116.53,20.5,36,4.9,0.0,978.3,4.5,76,294
3/11/2021 5:00,5,9292.6,182.39,167.25,11.98,45.3,472.71,576.6,131.73,21.7,34,5.2,0.0,978.3,4.0,85,460
3/11/2021 6:00,5,9506.23,130.53,224.83,33.26,42.44,530.76,629.17,116.53,22.9,31,4.9,0.0,978.2,4.4,99,581
3/11/2021 7:00,5,1455.31,2.74,25.36,175.95,17.64,136.34,153.39,11.91,24.0,28,4.3,0.0,977.4,3.3,96,644
3/11/2021 8:00,5,1054.76,1.13,12.85,200.27,13.83,106.93,119.46,8.49,24.8,26,4.0,0.0,976.4,3.3,103,641
3/11/2021 9:00,5,974.66,0.73,10.37,211.72,12.64,102.38,114.22,8.36,25.4,24,3.4,0.0,975.3,3.9,112,574
3/11/2021 10:00,5,1642.23,3.74,44.55,143.05,12.76,117.14,136.1,13.55,25.7,22,2.4,0.0,974.7,3.7,119,450
3/11/2021 11:00,5,2723.69,8.49,93.22,61.51,13.11,151.91,182.15,18.75,25.6,22,2.3,0.0,974.1,3.2,117,281
3/11/2021 12:00,5,3791.81,25.03,128.87,7.24,13.35,184.28,225.34,24.57,24.7,25,3.3,0.0,974.0,1.5,135,97
3/11/2021 13:00,5,4592.9,59.01,132.98,0.03,15.5,216.47,270.95,34.96,24.0,25,2.8,0.0,974.1,0.4,90,3
3/11/2021 14:00,5,5714.42,94.77,145.32,0.0,20.5,266.6,338.74,49.65,23.7,26,3.0,0.0,974.6,1.5,14,0
3/11/2021 15:00,5,6408.69,102.82,164.51,0.0,26.46,310.51,395.8,62.32,23.0,27,3.0,0.0,974.9,2.5,8,0
3/11/2021 16:00,5,6248.47,76.89,171.36,0.0,30.52,335.62,421.97,69.92,22.4,28,3.0,0.0,975.0,2.3,18,0
3/11/2021 17:00,5,6141.66,59.01,167.25,0.0,31.95,366.63,456.73,76.0,21.8,30,3.5,0.0,975.0,3.1,36,0
3/11/2021 18:00,5,6088.26,47.39,160.4,0.0,29.8,395.13,487.12,76.0,21.2,31,3.4,0.0,974.9,4.0,27,0
3/11/2021 19:00,5,5607.6,27.27,146.69,0.05,26.46,397.27,479.92,71.94,20.5,33,3.7,0.0,974.7,4.4,35,0
3/11/2021 20:00,5,4806.52,6.31,134.35,2.37,26.94,377.4,448.82,78.02,19.8,35,3.9,0.0,974.6,5.4,37,0
3/11/2021 21:00,5,4219.06,0.16,112.41,15.2,26.94,354.13,417.97,84.1,19.2,36,3.7,0.0,974.4,4.7,32,0
3/11/2021 22:00,5,3631.59,0.0,89.11,27.54,24.8,317.2,373.01,81.06,18.7,38,4.1,0.0,974.2,4.3,42,0
3/11/2021 23:00,5,3150.94,0.0,72.66,32.54,21.7,279.09,327.83,74.98,18.3,39,4.1,0.0,974.3,4.1,38,0
4/11/2021 0:00,5,2777.1,0.0,64.43,31.83,19.55,247.39,292.46,71.94,17.9,39,3.8,0.0,974.6,3.7,29,0
4/11/2021 1:00,5,2777.1,0.07,72.66,21.82,19.79,238.69,286.24,76.0,17.7,40,3.9,0.0,974.9,2.9,30,0
4/11/2021 2:00,5,3364.56,12.52,95.96,1.97,22.89,252.15,308.78,85.12,17.7,41,4.3,0.0,975.2,3.3,41,4
4/11/2021 3:00,5,4646.3,62.58,102.82,1.24,25.75,273.26,340.48,88.16,19.0,37,4.0,0.0,976.1,2.6,56,106
4/11/2021 4:00,5,5287.17,88.51,93.22,5.99,19.31,267.75,329.21,62.32,20.1,34,3.8,0.0,976.5,3.0,76,283
4/11/2021 5:00,5,5714.42,95.67,100.08,13.23,16.45,283.31,344.73,47.12,21.4,31,3.6,0.0,976.6,3.7,61,452
4/11/2021 6:00,5,5821.23,70.63,127.49,32.9,15.74,321.66,383.82,38.5,22.6,29,3.6,0.0,976.5,4.5,76,573
4/11/2021 7:00,5,1428.6,2.65,28.1,167.37,12.76,130.46,146.6,9.12,23.6,27,3.5,0.0,975.7,5.4,94,635
4/11/2021 8:00,5,1121.52,1.24,16.96,188.83,10.85,114.51,127.71,7.54,24.4,25,3.1,0.0,974.5,5.1,98,633
4/11/2021 9:00,5,1134.87,0.79,15.08,205.99,11.21,124.24,137.85,7.98,24.8,24,2.9,0.0,973.6,4.9,107,566
4/11/2021 10:00,5,1361.85,0.82,23.65,191.69,12.04,143.37,159.98,10.01,25.1,24,3.1,0.0,972.7,5.7,108,441
4/11/2021 11:00,5,1789.09,0.73,41.81,158.79,12.99,170.4,192.28,12.79,25.1,24,3.1,0.0,972.2,5.1,82,272
4/11/2021 12:00,5,2189.64,0.19,60.32,123.02,13.11,193.27,219.92,14.82,24.3,26,3.5,0.0,972.1,6.4,52,91
4/11/2021 13:00,5,2857.21,0.01,95.96,66.52,12.16,215.84,249.86,18.49,23.5,28,4.0,0.0,972.5,8.2,49,2
4/11/2021 14:00,5,3845.21,5.53,141.2,8.31,11.68,251.55,299.46,24.32,22.9,30,4.4,0.0,973.2,6.7,54,0
4/11/2021 15:00,5,4806.52,25.48,149.43,0.02,11.92,292.78,355.05,29.89,22.3,31,4.4,0.0,973.4,4.8,42,0
4/11/2021 16:00,5,5287.17,33.53,145.32,0.0,11.68,318.27,389.72,32.17,21.7,32,4.3,0.0,974.1,8.3,355,0
4/11/2021 17:00,5,5340.58,35.32,132.98,0.0,11.09,326.26,403.12,32.93,21.3,32,4.0,0.0,974.3,9.0,5,0
4/11/2021 18:00,5,5126.95,35.32,119.27,0.0,10.13,312.25,388.02,31.41,20.6,34,4.2,0.0,974.3,7.3,11,0
4/11/2021 19:00,5,4753.11,29.06,109.67,0.01,9.54,289.2,355.58,29.39,20.2,35,4.3,0.0,974.1,6.1,360,0
4/11/2021 20:00,5,4325.87,17.88,105.56,0.11,10.49,273.81,331.38,31.41,20.0,36,4.5,0.0,974.2,8.2,337,0
4/11/2021 21:00,5,3952.03,6.59,100.08,1.22,12.52,265.73,316.82,36.98,20.0,39,5.6,0.0,974.4,8.1,328,0
4/11/2021 22:00,5,3364.56,0.47,84.31,11.44,13.35,238.3,281.49,38.5,19.9,41,6.2,0.0,974.5,8.2,337,0
4/11/2021 23:00,5,2830.51,0.01,64.43,21.64,11.8,206.57,244.16,34.45,19.5,44,6.9,0.0,974.6,6.9,332,0
5/11/2021 0:00,5,2563.48,0.02,56.21,21.46,10.13,187.97,224.11,30.65,19.1,45,6.9,0.0,975.0,8.4,335,0
5/11/2021 1:00,5,2376.56,0.2,54.84,15.02,8.11,172.09,207.63,24.57,18.4,48,7.2,0.0,975.4,8.9,328,0
5/11/2021 2:00,5,2563.48,9.72,59.63,1.86,8.23,161.06,200.61,22.29,18.0,50,7.4,0.0,976.2,5.6,333,4
5/11/2021 3:00,5,3070.83,38.0,57.58,0.76,9.18,153.35,197.39,21.53,19.0,47,7.4,0.0,977.3,4.7,337,99
5/11/2021 4:00,5,2857.21,40.23,58.95,5.68,8.82,122.87,161.66,18.24,20.1,43,7.2,0.0,977.8,5.3,332,277
5/11/2021 5:00,5,2456.67,31.29,57.58,18.06,8.82,97.28,131.34,16.72,21.3,39,6.8,0.0,977.8,7.9,344,441
5/11/2021 6:00,5,1815.8,15.2,48.67,52.21,10.25,77.04,103.09,13.17,22.2,37,6.8,0.0,977.8,9.4,353,561
5/11/2021 7:00,4,814.44,1.68,14.05,147.34,9.66,49.44,57.53,4.88,23.0,35,6.7,0.0,977.1,10.1,2,623
5/11/2021 8:00,4,674.25,0.75,7.71,168.8,8.23,43.27,49.33,4.05,23.6,33,6.4,0.0,975.9,10.5,6,621
5/11/2021 9:00,4,640.87,0.5,6.25,173.09,7.87,39.49,45.34,4.05,24.0,32,6.3,0.0,975.1,10.1,6,556
5/11/2021 10:00,4,1081.47,2.71,29.82,124.45,8.23,46.85,57.41,8.11,24.2,31,6.0,0.0,974.7,9.7,2,433
5/11/2021 11:00,5,1815.8,5.36,65.12,65.09,8.94,61.59,79.57,13.05,24.0,31,5.8,0.0,974.5,8.7,353,267
5/11/2021 12:00,5,2563.48,10.73,101.45,13.05,9.89,75.53,100.45,17.73,23.2,33,6.0,0.0,974.5,7.2,354,88
5/11/2021 13:00,5,3417.97,43.81,108.3,0.04,14.42,94.48,127.77,29.64,22.4,35,6.2,0.0,975.1,6.2,339,2
5/11/2021 14:00,5,4592.9,89.41,113.79,0.0,22.41,134.97,182.23,51.68,22.0,36,6.3,0.0,975.6,5.7,305,0
5/11/2021 15:00,5,5233.76,100.14,128.87,0.0,29.33,176.99,234.52,70.93,21.6,37,6.3,0.0,975.8,6.0,287,0
5/11/2021 16:00,5,5073.55,76.0,135.72,0.0,31.47,203.44,264.74,79.04,21.3,37,6.0,0.0,976.0,6.7,286,0
5/11/2021 17:00,5,5073.55,62.58,135.72,0.0,31.95,228.88,294.84,85.12,21.0,38,6.2,0.0,976.2,6.4,297,0
5/11/2021 18:00,5,5340.58,58.11,138.46,0.0,30.52,248.61,314.6,85.12,20.5,39,6.1,0.0,976.1,4.8,318,0
5/11/2021 19:00,5,5073.55,47.83,137.09,0.0,23.84,239.21,295.94,69.92,20.0,40,6.0,0.0,975.8,3.0,346,0
5/11/2021 20:00,5,4432.68,31.29,124.75,0.01,16.69,215.3,261.4,52.18,19.5,42,6.2,0.0,975.7,1.9,22,0
5/11/2021 21:00,5,3738.4,16.76,108.3,0.08,11.68,195.26,234.93,40.53,19.1,43,6.3,0.0,975.5,1.5,76,0
5/11/2021 22:00,5,3204.35,8.83,93.22,0.3,8.34,178.4,214.0,31.41,18.8,44,6.3,0.0,975.3,1.8,37,0
5/11/2021 23:00,5,2670.29,3.97,76.77,1.17,5.66,157.35,189.88,22.55,18.4,44,6.0,0.0,975.3,2.7,23,0
6/11/2021 0:00,5,2136.23,1.56,58.26,3.26,4.11,139.26,169.48,16.21,18.1,46,6.3,0.0,975.5,3.2,27,0
6/11/2021 1:00,5,1949.31,1.98,48.67,3.17,3.73,130.65,160.21,13.55,17.7,47,6.3,0.0,975.8,2.9,30,0
