datetime,main_aqi,components_co,components_no,components_no2,components_o3,components_so2,components_pm2_5,components_pm10,components_nh3,temperature_2m,relative_humidity_2m,dew_point_2m,precipitation,surface_pressure,wind_speed_10m,wind_direction_10m,shortwave_radiation
1/28/2022 12:00,5,8117.68,166.3,131.61,3.08,32.9,381.52,464.99,53.2,16.6,53,6.8,0,991.2,11.9,284,589
1/28/2022 13:00,5,11642.46,296.83,139.83,0.05,39.58,496.24,601.19,72.96,17.4,48,6.3,0,990.2,12.3,285,606
1/28/2022 14:00,5,15167.24,418.42,145.32,0,39.58,652.11,777.6,85.12,17.7,47,6.1,0,989.4,11,289,556
1/28/2022 15:00,5,18585.21,507.83,156.28,0,38.62,834.07,976.38,95.25,17.6,47,6.3,0,989.2,9.1,288,446
1/28/2022 16:00,5,20721.44,543.59,160.4,0,36.24,1021.43,1171.25,97.27,17,55,7.8,0,989,6.1,273,290
1/28/2022 17:00,5,21362.3,514.98,152.17,0,32.42,1192.03,1351.26,92.21,14.5,71,9.4,0,989.2,9.2,259,121
1/28/2022 18:00,5,20935.06,472.07,138.46,0,29.09,1298.4,1463.32,67.89,16.1,54,6.7,0,989.8,5.8,270,10
1/28/2022 19:00,5,18371.58,393.39,123.38,0,30.04,1253.4,1409.16,63.33,14.9,58,6.7,0,990.1,2.5,180,0
1/28/2022 20:00,5,14312.74,275.37,105.56,0,30.52,1073.63,1201.67,67.89,11.8,72,6.9,0,990.3,4.5,151,0
1/28/2022 21:00,5,10253.91,166.3,85.68,0,27.18,854.4,948.16,69.92,8.7,86,6.6,0,990.3,8.8,161,0
1/28/2022 22:00,5,7583.62,97.45,71.29,0,25.03,685.34,753.11,79.04,8.3,88,6.4,0,990.6,8.6,178,0
1/28/2022 23:00,5,5928.04,64.37,63.06,0,25.03,575.39,631.16,93.22,7.4,90,5.8,0,990.4,10.5,172,0
1/29/2022 0:00,5,4859.92,47.83,56.89,0,25.27,505.58,556.37,101.33,7,90,5.5,0,990.1,9.2,154,0
1/29/2022 1:00,5,4432.68,45.15,50.04,0,21.93,473.71,523.65,84.1,6.8,91,5.4,0,989.9,7.7,139,0
1/29/2022 2:00,5,5126.95,69.74,43.53,0,18.84,518.96,581.53,51.17,7.2,89,5.5,0,989.8,6.1,135,0
1/29/2022 3:00,5,6942.75,128.75,39.41,0.11,17.17,626.32,708.52,30.65,7.4,89,5.6,0,989.6,4.8,132,0
1/29/2022 4:00,5,8651.73,180.6,39.41,1.11,16.69,706.43,801.69,24.83,6.7,91,5.3,0,989.3,5.1,135,0
1/29/2022 5:00,5,9933.47,202.06,61.01,4.11,18.12,777.78,881.48,28.37,7.6,90,6.1,0,989.9,3.1,111,0
1/29/2022 6:00,5,10787.96,160.93,138.46,18.24,19.79,846.04,951.78,33.44,5.6,95,4.9,0,990,3.1,54,0
1/29/2022 7:00,5,2723.69,9.39,67.86,155.93,76.29,252.51,282.17,14.57,5,97,4.5,0,990.3,4,80,0
1/29/2022 8:00,5,2670.29,6.37,59.63,203.13,72.48,260.39,288.89,13.81,7,94,6,0,991.4,4.3,90,49
1/29/2022 9:00,5,2536.77,4.14,50.72,234.6,65.8,261.68,289.59,11.78,10.3,87,8.2,0,992.3,2.9,97,201
1/29/2022 10:00,5,3578.19,8.61,85,151.63,42.92,323.1,365.98,20.01,13.4,79,9.8,0,992.8,3.5,156,369
1/29/2022 11:00,5,5714.42,21.9,141.2,57.22,26.46,447.21,514.59,31.66,15.6,70,10.1,0,992.5,4.7,184,504
1/29/2022 12:00,5,7583.62,65.27,169.99,7.42,25.51,524.49,611.43,44.08,17.2,62,9.8,0,991.6,4.4,215,585
1/29/2022 13:00,5,8865.36,128.75,163.14,0.12,31.47,564.72,668.52,59.78,18.3,56,9.2,0,990.8,4.5,241,602
1/29/2022 14:00,5,9185.79,166.3,141.2,0,34.81,590.14,711.71,68.9,18.9,52,8.8,0,990.2,5.6,255,553
1/29/2022 15:00,5,8865.36,164.51,117.9,0,34.81,593.66,731.18,70.93,19,50,8.4,0,989.9,6.5,270,444
1/29/2022 16:00,5,8224.49,139.47,101.45,0,31.47,601.43,750.21,65.86,18.4,58,9.9,0,989.5,5.9,284,290
1/29/2022 17:00,5,7690.43,110.86,94.59,0,26.94,614.61,769.07,57.25,15.7,75,11.2,0,989.2,8.7,263,122
1/29/2022 18:00,5,6942.75,83.15,91.85,0,20.98,613.96,764.75,44.08,14.6,71,9.3,0,989.4,7.6,278,11
1/29/2022 19:00,5,6034.85,56.77,89.11,0,13.23,582.38,716.35,25.59,15.2,67,9.1,0,990,5.4,290,0
1/29/2022 20:00,5,5073.55,33.08,78.14,0.01,7.57,550.44,663.81,12.79,14.2,71,9,0,990.4,6.1,270,0
1/29/2022 21:00,5,4272.46,13.3,63.75,0.46,5.01,531.74,627.21,7.6,12.3,78,8.5,0,990.6,7.2,297,0
1/29/2022 22:00,5,3631.59,1.93,47.98,6.79,4.23,507.51,585.01,5.89,11.1,81,8.1,0,990.7,7.7,323,0
1/29/2022 23:00,5,3204.35,0.12,33.59,19.67,4.29,471.78,533.2,5.64,10.1,84,7.5,0,990.5,7.9,330,0
1/30/2022 0:00,5,2883.91,0.03,27.76,28.25,4.71,432.48,482.95,5.57,8.6,89,6.8,0,989.9,9,337,0
1/30/2022 1:00,5,2590.18,0.03,27.42,30.76,5.42,382.29,424.58,5.83,7.9,90,6.4,0,989.4,9.8,332,0
1/30/2022 2:00,5,2883.91,1.42,45.24,13.05,7.51,373.97,418.66,8.36,7.1,92,6,0,988.5,10.3,335,0
1/30/2022 3:00,5,3364.56,8.38,61.69,5.54,9.18,372.58,421.58,9.63,6.8,94,5.9,0,987.9,9,337,0
1/30/2022 4:00,5,2990.72,6.37,54.15,46.49,10.37,329.3,371.6,10.64,6.9,94,5.9,0,987.2,7.6,335,0
1/30/2022 5:00,5,2990.72,9.95,46.61,63.66,10.97,329.09,377.37,13.55,7.2,94,6.4,0,987.4,6.9,298,0
1/30/2022 6:00,5,2696.99,7.04,37.01,101.57,11.68,322.62,373.16,14.82,7.7,93,6.6,0,987.1,9.2,296,0
1/30/2022 7:00,5,1615.52,2.18,17.99,170.23,23.13,220.3,247.24,9.37,7.9,91,6.6,0,987.2,9.8,298,0
1/30/2022 8:00,5,1455.31,1.69,15.59,185.97,25.51,199.36,221.96,8.74,9.2,87,7.1,0,987.6,11.9,299,49
1/30/2022 9:00,5,1348.5,1.48,15.77,188.83,27.89,185.34,205.28,8.49,11.6,83,8.8,0,988,10.8,291,204
1/30/2022 10:00,5,2243.04,6.82,48.67,115.87,22.41,220.87,253.15,17.23,14.3,76,10.1,0,988.6,8.5,298,376
1/30/2022 11:00,5,3898.62,24.14,91.85,38.27,18.36,291.37,345.4,27.36,16.6,68,10.6,0,988.2,8.1,315,511
1/30/2022 12:00,5,5821.23,74.21,113.79,5.1,20.74,350.9,423.99,35.97,18.3,60,10.5,0,987.1,9.2,315,589
1/30/2022 13:00,5,7797.24,150.2,113.79,0.09,26.7,412.18,502.95,49.14,19,57,10.2,0,986,9.4,302,513
1/30/2022 14:00,5,9719.85,225.31,109.67,0,32.9,489.61,598.96,64.34,19.4,55,10.2,0,985.3,9.2,296,493
1/30/2022 15:00,5,11001.59,264.64,104.19,0,37.67,562.47,688.51,78.02,19.4,55,10.2,0,984.6,8.2,293,430
1/30/2022 16:00,5,11215.21,257.49,97.33,0,38.15,627,764.17,82.08,18.9,60,11,0,984.2,6,287,294
1/30/2022 17:00,5,10894.78,227.09,89.11,0,33.38,677.88,822.56,70.93,16,77,12,0,983.7,9.1,279,125
1/30/2022 18:00,5,10147.09,194.91,80.2,0,25.51,689.55,836.19,50.16,15.1,72,10,0,983.7,7.6,273,12
1/30/2022 19:00,5,8651.73,157.36,69.23,0,15.97,630.55,766.24,27.36,15.6,69,10,0,984.3,5.9,256,0
1/30/2022 20:00,5,7263.18,123.38,57.58,0,11.21,560.67,679.01,17.23,14.5,73,9.8,0,984.7,6.3,239,0
1/30/2022 21:00,5,6301.88,101.03,45.93,0,9.54,515.8,621.54,14.31,13.7,76,9.5,0,984.9,6.3,239,0
1/30/2022 22:00,5,5500.79,83.15,36.33,0,9.06,477,573.02,14.19,12.8,78,9.1,0,985,6.4,223,0
1/30/2022 23:00,5,5126.95,76,29.82,0,10.61,466.68,558.51,19.25,11.8,81,8.7,0,984.9,5.7,198,0
1/31/2022 0:00,5,5287.17,82.25,26.73,0,13.59,495.04,586.26,28.63,10.4,85,8,0,984.7,6.3,193,0
1/31/2022 1:00,5,5981.45,105.5,26.73,0,16.21,571.96,662.36,42.56,8.5,90,7,0,983.9,7.9,227,0
1/31/2022 2:00,5,7690.43,153.78,28.45,0,18.12,716.53,813.45,42.56,7.4,93,6.3,0,983.4,9.3,254,0
1/31/2022 3:00,5,10253.91,227.09,35.64,0.06,17.88,886.4,967.81,27.61,7.3,93,6.2,0,983.1,9,272,0
1/31/2022 4:00,5,10787.96,225.31,57.58,1.24,17.4,877.49,945.11,19.51,9.1,88,7.2,0,982.8,4.7,337,0
1/31/2022 5:00,5,10787.96,191.33,89.11,5.9,19.31,875.4,950.09,21.79,6.7,97,6.2,0,983.3,6.6,13,0
1/31/2022 6:00,5,10360.72,109.08,167.25,31.11,21.93,890.25,965.64,26.6,6.9,95,6.2,0,983.4,6.5,34,0
1/31/2022 7:00,5,2990.72,11.06,78.14,143.05,91.55,282.92,313.44,12.16,6.9,95,6.2,0,984.3,5.2,56,0
1/31/2022 8:00,5,2376.56,5.7,57.58,197.41,90.6,254.43,282.27,10.39,8.3,96,7.7,0,985.2,5.2,115,49
1/31/2022 9:00,5,2269.74,3.35,48.67,243.19,88.69,277.3,306.77,10.51,11.5,88,9.6,0,986,5.8,150,191
1/31/2022 10:00,5,3952.03,9.28,100.08,147.34,61.04,372.75,423.46,25.59,14.9,78,11.1,0,986.9,5.5,157,366
1/31/2022 11:00,5,7156.37,38,167.25,35.41,40.05,521.91,604.22,44.08,17.2,67,11,0,986.9,5.6,153,508
1/31/2022 12:00,5,10681.15,123.38,186.44,3.4,38.62,657.68,769.5,63.33,18.6,59,10.6,0,986.2,6.5,183,591
1/31/2022 13:00,5,13137.82,221.73,174.11,0.08,46.25,776.09,911.02,88.16,19.3,55,10.1,0,985.2,6.8,198,608
1/31/2022 14:00,5,14312.74,282.53,142.57,0,47.21,886.32,1037.9,95.25,19.7,54,10.1,0,984.4,6,197,559
1/31/2022 15:00,5,14099.12,286.1,109.67,0,41.48,952.87,1115.5,82.08,19.7,54,10.1,0,984.1,5.7,198,450
1/31/2022 16:00,5,11215.21,207.42,79.51,0,29.8,883.93,1029.75,54.21,19.3,58,10.9,0,984,5,201,296
1/31/2022 17:00,5,8651.73,139.47,58.26,0,20.5,769.1,889.77,33.44,17,75,12.4,0,984.1,6.9,186,128
1/31/2022 18:00,5,6835.94,101.03,47.3,0,13.83,658.38,754.02,20.01,15.1,76,10.9,0,984.3,6.6,151,13
1/31/2022 19:00,5,5073.55,69.74,41.47,0,7.87,522.76,591.62,10.39,12.2,88,10.3,0,984.6,8.7,132,0
1/31/2022 20:00,5,3738.4,46.04,35.99,0,5.9,429.45,482.01,9.25,11.6,90,10,0,985.2,7.1,131,0
1/31/2022 21:00,5,3017.43,29.5,30.85,0.01,5.72,394.75,441.61,10.26,11.7,89,9.9,0,985.6,8.3,124,0
1/31/2022 22:00,5,2830.51,22.35,28.1,0.02,5.78,398.99,445.15,10.51,11.4,89,9.6,0,985.6,9.1,108,0
1/31/2022 23:00,5,2777.1,18.1,27.08,0.07,5.19,413.98,459.21,8.36,10.9,90,9.3,0,985.8,8.2,113,0
2/1/2022 0:00,5,2616.88,10.06,30.85,1.54,5.01,411.61,446.3,7.16,9.9,92,8.7,0,985.8,7.1,105,0
2/1/2022 1:00,5,2136.23,0.12,30.85,23.25,6.97,366.8,389.04,9.63,9.3,94,8.4,0,985.5,6.6,103,0
2/1/2022 2:00,5,2590.18,2.51,44.55,9.3,9.42,394.05,420.71,13.68,8.8,96,8.1,0,985.4,6.1,87,0
2/1/2022 3:00,5,3471.37,25.93,47.98,0.64,12.52,446.07,480.13,17.99,8.4,97,8,0,985,5.5,58,0
2/1/2022 4:00,5,4058.84,44.26,45.24,3.53,14.9,485.07,523.72,19.51,8.4,97,8,0,984.9,6.9,39,0
2/1/2022 5:00,5,4219.06,40.23,52.78,13.77,16.69,502.54,551.96,18.75,8.2,98,7.8,0,986,5.6,45,0
2/1/2022 6:00,5,4165.65,25.7,68.55,45.78,19.07,515.08,573.76,18.49,7.4,98,7.2,0,986,6.3,77,0
2/1/2022 7:00,5,2243.04,7.1,49.35,138.76,59.13,309.14,346.63,10.39,7.3,98,7,0,986.4,5.3,62,0
2/1/2022 8:00,5,2002.72,4.58,38.73,175.95,52.45,291.31,331.02,9.5,9,97,8.6,0,987.5,8,54,53
2/1/2022 9:00,5,1602.17,2.43,26.05,200.27,59.13,278.75,320.32,6.78,11.5,94,10.5,0,988.2,2.3,51,203
2/1/2022 10:00,5,1682.28,2.18,30.16,194.55,62.94,311.37,357.25,9.25,14.4,87,12.3,0,988.5,0.4,270,370
2/1/2022 11:00,5,2109.53,2.26,46.61,168.8,49.11,350.53,401.88,15.58,16.8,80,13.3,0,988.4,3.1,291,519
2/1/2022 12:00,5,2456.67,1.2,67.86,120.16,35.29,340.39,395.35,20.27,18.4,72,13.3,0,987.2,6.5,289,597
2/1/2022 13:00,5,3017.43,0.22,98.71,50.78,23.37,328.09,391.44,27.11,19.4,65,12.7,0,986.1,9.8,298,614
2/1/2022 14:00,5,3845.21,8.49,119.27,4.47,18.36,351.61,431.02,31.92,19.9,57,11.2,0,985.1,13,304,566
2/1/2022 15:00,5,4486.08,27.94,106.93,0.05,16.69,392.88,489.06,29.39,19.9,53,10,0,984.4,13.2,305,462
2/1/2022 16:00,5,4699.71,36.21,94.59,0,15.02,421.02,527.68,24.07,19.3,57,10.6,0,984.1,11,302,306
2/1/2022 17:00,5,4592.9,34.42,83.63,0,13.35,425.81,537.35,20.52,16.7,69,10.9,0,984.5,7.5,305,133
2/1/2022 18:00,5,4165.65,29.5,74.71,0.01,10.73,402.16,510.91,15.96,13.9,78,10.1,0,984.3,8,306,14
2/1/2022 19:00,5,3952.03,33.53,63.75,0,7.39,379.63,484.66,10.26,12.3,84,9.7,0,984.5,9.2,312,0
2/1/2022 20:00,5,3845.21,38,52.78,0,5.96,374.63,479.89,9.88,10.8,87,8.6,0,984.3,11.3,297,0
2/1/2022 21:00,5,3631.59,33.08,43.87,0,5.96,370.93,475.95,11.91,10.1,89,8.3,0,984.6,10.1,274,0
2/1/2022 22:00,5,3391.27,27.72,37.36,0.01,6.62,368.9,472.99,15.2,9.9,90,8.3,0,984.6,8.3,268,0
2/1/2022 23:00,5,3257.75,25.93,32.9,0.01,7.45,366.13,467.19,19,9.7,90,8.1,0,984.6,7.7,281,0
2/2/2022 0:00,5,3150.94,24.81,31.53,0.01,8.82,357.99,451.84,25.08,9.1,90,7.5,0,984.5,7.7,298,0
2/2/2022 1:00,5,3044.13,24.59,31.87,0.02,9.89,337.03,421.34,29.64,8,90,6.4,0,984.3,7.9,313,0
2/2/2022 2:00,5,3952.03,52.3,33.93,0,12.16,373.78,462.74,26.09,6.7,91,5.3,0,983.8,10.2,312,0
2/2/2022 3:00,5,5821.23,116.23,39.76,0.2,14.78,449,549.71,23.31,6.9,89,5.2,0,983.6,7.9,321,0
2/2/2022 4:00,5,5607.6,108.18,58.26,2.1,16.45,396.7,480.36,23.56,5.8,92,4.6,0,983.3,8.4,7,0
2/2/2022 5:00,5,5981.45,103.71,69.92,5.28,18.84,425.12,514.37,32.17,7.5,86,5.4,0,983.7,5.5,349,0
2/2/2022 6:00,5,6195.07,83.15,91.85,11.8,20.98,465.63,557.44,42.05,7.4,86,5.2,0,983.7,5.8,7,0
2/2/2022 7:00,5,2990.72,11.18,80.88,87.26,51.98,241.9,288.24,23.56,6.3,89,4.7,0,984.1,7.2,18,0
2/2/2022 8:00,5,2483.37,7.49,65.8,130.18,60.56,224.48,264.07,22.55,8.4,83,5.8,0,984.9,4,5,50
2/2/2022 9:00,5,2029.42,4.47,45.93,164.51,49.11,214.94,250.11,21.53,10.9,79,7.3,0.1,985.5,1.1,72,188
2/2/2022 10:00,5,1789.09,2.79,37.7,168.8,35.76,207.23,238.68,21.28,13.3,76,9.1,0.2,985.7,5,90,288
2/2/2022 11:00,5,1895.9,1.65,39.76,151.63,28.37,223.73,254.02,24.57,14.7,71,9.5,0,985.6,5.4,127,325
2/2/2022 12:00,5,2136.23,0.49,45.93,130.18,30.28,257.57,287.74,26.85,15.5,67,9.4,0,984.5,5.6,105,305
2/2/2022 13:00,5,2216.34,0.02,49.35,105.86,30.99,281.01,314.56,27.61,17.2,60,9.4,0,983.4,6.5,109,526
2/2/2022 14:00,5,2082.82,0,45.24,84.4,26.46,261.09,294.52,23.81,18,58,9.5,0,982.7,7.4,113,513
2/2/2022 15:00,5,1815.8,0,36.33,73.67,20.5,211.92,239.46,17.23,17.9,59,9.8,0.2,982.2,8.4,100,428
2/2/2022 16:00,5,1508.71,0,28.45,69.38,15.14,152.67,171.1,11.4,17.3,62,10,0,982.2,10.9,96,268
2/2/2022 17:00,5,1241.68,0,24.33,72.96,12.87,106.27,119.96,10.77,15.9,75,11.5,1.1,982.3,12.1,78,104
2/2/2022 18:00,5,974.66,0,19.71,85.12,10.97,70.02,79.41,10.39,14.2,77,10.3,0,982.8,14.9,82,11
2/2/2022 19:00,4,727.65,0,13.37,101.57,7.63,43.71,48.39,8.23,13.5,82,10.5,0,983.5,15.7,101,0
2/2/2022 20:00,4,647.54,0,9.51,113.01,5.72,33.32,35.86,6.33,13.5,84,10.8,0.4,983.9,14.8,90,0
2/2/2022 21:00,4,634.19,0,8.83,113.01,10.49,38.83,40.77,4.37,13.5,85,11,0.5,984.4,15.9,86,0
2/2/2022 22:00,5,700.95,0,10.88,110.15,21.7,66.66,68.73,2.85,13.1,89,11.2,0.6,984.5,13.6,101,0
2/2/2022 23:00,5,821.11,0,12.68,107.29,25.51,93.65,96.45,3.1,12.9,87,10.8,1.7,983.9,17.5,81,0
2/3/2022 0:00,5,867.84,0,13.54,95.84,22.65,97.99,101.76,3.64,12.8,87,10.7,0.5,983.3,16.4,57,0
2/3/2022 1:00,5,907.9,0,14.57,79.39,15.97,98.02,103.92,4.94,11.9,91,10.5,0.4,984,9.2,48,0
2/3/2022 2:00,5,1201.63,0,24.68,52.21,13.59,119.56,130.53,7.85,11.9,89,10.2,0,982.9,17.3,67,0
2/3/2022 3:00,5,1508.71,0.22,39.41,28.97,13.71,137.4,152.99,10.13,11.4,91,10,0,982.2,15.6,64,0
2/3/2022 4:00,5,1628.88,0.72,43.87,25.75,15.14,140.81,157,11.27,11.4,89,9.7,1.8,981.9,11.4,62,0
2/3/2022 5:00,5,1575.47,1.2,40.1,39.7,17.4,131.73,144.48,12.41,11,89,9.3,0.7,982.4,11.8,40,0
2/3/2022 6:00,5,1255.04,1.23,28.79,65.09,16.69,103.63,111.46,10.89,10.9,89,9.1,0,982.8,12.3,38,0
2/3/2022 7:00,4,667.57,0.44,12.17,110.15,13.59,42.1,44.41,4.37,10.7,87,8.7,0,983.2,12.6,31,0
2/3/2022 8:00,4,627.52,0.41,11.82,114.44,13.71,33.68,35.81,4.12,11,88,9.1,0,983.7,12,33,16
2/3/2022 9:00,4,660.9,0.41,12.51,111.58,13.59,35.38,38.03,4.37,12,88,10,0.2,984.2,10.7,57,76
2/3/2022 10:00,4,674.25,0.34,13.19,107.29,12.16,34.08,37.87,5.07,13.1,73,8.5,0,984.5,14.5,104,175
2/3/2022 11:00,4,700.95,0.18,16.28,100.14,12.87,32.12,37.25,6.14,13.2,68,7.4,0,984.6,23.9,121,355
2/3/2022 12:00,4,761.03,0.06,21.76,90.12,15.26,32.06,38.47,6.84,13.2,66,6.9,0,983.9,22,101,281
2/3/2022 13:00,4,1054.76,0.01,37.01,61.51,11.32,43.59,56.52,10.01,13.1,71,8,0.1,983.2,15,79,249
2/3/2022 14:00,5,1375.2,0.12,48.67,32.54,9.06,64.3,88.52,13.3,12.8,74,8.3,0.1,982.5,12.5,51,186
2/3/2022 15:00,5,1602.17,0.59,50.04,18.06,9.42,83.92,118.38,15.2,12.7,74,8.3,0,982.3,11,38,171
2/3/2022 16:00,5,1762.39,1.66,47.98,10.01,9.42,100.36,142.74,16.09,12.4,76,8.3,0,981.8,9.4,7,84
2/3/2022 17:00,5,2002.72,6.82,45.24,1.99,9.89,121.97,173.66,16.97,12.5,62,5.5,0,982.3,10.7,140,18
2/3/2022 18:00,5,2216.34,15.65,40.1,0.14,10.01,136.45,194.66,16.72,11.7,66,5.6,0,982.7,9.2,129,10
2/3/2022 19:00,5,2456.67,25.26,38.04,0.01,9.06,146.7,205.84,13.93,9.2,86,7,0,982.8,6.6,81,0
2/3/2022 20:00,5,2536.77,29.06,33.93,0,7.63,155.89,203.86,12.03,8.7,94,7.8,0,983,7.4,76,0
2/3/2022 21:00,5,2429.96,26.6,28.79,0,6.68,158.7,190.37,11.91,8.1,94,7.2,0,983.3,7.6,87,0
2/3/2022 22:00,5,2429.96,26.82,25.36,0,6.32,167.25,186.58,11.02,7.2,95,6.5,0,983.6,6.3,66,0
2/3/2022 23:00,5,2563.48,29.06,24.33,0,6.32,181.5,193.85,10.01,6.9,95,6.1,0,983.5,7.4,67,0
2/4/2022 0:00,5,2750.4,33.53,24.33,0,6.38,199.54,208.27,9.5,7.6,94,6.7,0,983.3,4.6,72,0
2/4/2022 1:00,5,2937.32,39.34,23.99,0,6.85,218.27,226.88,10.64,7.2,96,6.6,0,983.1,3.4,18,0
2/4/2022 2:00,5,3631.59,60.8,25.02,0,10.13,259.01,273.22,16.72,5.3,99,5.1,0,982.5,6.1,28,0
2/4/2022 3:00,5,4753.11,98.35,29.13,0.06,13.35,311.12,331.15,21.53,4.8,100,4.7,0,982.3,8.2,23,0
2/4/2022 4:00,5,5393.98,116.23,32.9,0.74,15.02,343.75,369.83,23.31,4.9,98,4.6,0,982,8.1,21,0
2/4/2022 5:00,5,5393.98,106.39,42.16,4.25,15.97,359.77,403.08,23.05,5.1,99,5,0,982.3,6.1,28,0
2/4/2022 6:00,5,4753.11,62.58,66.49,23.96,16.21,344.82,394.18,23.56,5,100,4.9,0,982.4,5.4,48,0
2/4/2022 7:00,5,1361.85,6.37,31.19,113.01,46.73,131.34,143.68,1.65,4.9,99,4.8,0,982.9,3.5,66,0
2/4/2022 8:00,5,1134.87,4.58,28.45,131.61,55.31,117.12,126.45,1.39,6,99,5.8,0,983.8,5.2,56,44
2/4/2022 9:00,5,1174.93,3.91,32.9,141.62,64.85,127.01,136.59,2.15,8.2,97,7.8,0,985,4.1,75,173
2/4/2022 10:00,5,3150.94,26.82,90.48,57.94,51.02,215.75,245.36,22.55,10.9,90,9.3,0,985.6,3.6,90,317
2/4/2022 11:00,5,6675.72,107.29,130.24,10.37,44.35,369.01,428.65,50.66,13.4,76,9.2,0,985.7,5.1,94,507
2/4/2022 12:00,5,10681.15,236.03,157.65,1.63,58.17,527.82,614.47,88.16,14.8,67,8.7,0,985.1,5.2,115,611
2/4/2022 13:00,5,14312.74,361.2,180.96,0.06,80.11,677.36,791.02,143.89,15.5,64,8.8,0,984.5,3.2,153,630
2/4/2022 14:00,5,17944.34,472.07,205.64,0,106.81,869.69,1013.16,214.82,16,62,8.7,0,984.2,2.8,230,574
2/4/2022 15:00,5,22003.17,557.9,238.54,0,135.42,1098.62,1268.17,303.98,16.1,61,8.5,0,984,4.1,232,409
2/4/2022 16:00,5,23071.29,550.75,249.51,0,150.68,1238.82,1419.53,376.94,15.9,61,8.3,0,984.1,4.2,239,273
2/4/2022 17:00,5,21575.93,479.22,230.31,0,146.87,1272.39,1453.1,389.1,13.7,79,10,0,984.6,6.3,336,134
2/4/2022 18:00,5,19866.94,422,205.64,0,114.44,1262.94,1430.61,295.88,11.3,78,7.6,0,984.6,8.3,358,16
2/4/2022 19:00,5,17517.09,364.78,172.73,0,51.5,1164.17,1300.18,93.22,9.9,84,7.2,0,985,8.3,34,0
2/4/2022 20:00,5,14953.61,303.98,142.57,0,20.74,1061.87,1168.08,24.07,8.8,89,7.1,0,985.5,7.2,72,0
2/4/2022 21:00,5,12710.57,236.03,117.9,0,12.04,997.01,1082.74,15.96,7.6,94,6.7,0,986.1,8.8,102,0
2/4/2022 22:00,5,10681.15,177.03,100.08,0,9.89,929.69,1006.14,20.77,6.9,96,6.2,0,986.6,9,119,0
2/4/2022 23:00,5,9078.98,139.47,80.2,0,8.94,861.27,934.97,28.63,6.5,96,6,0,986.7,8.1,103,0
2/5/2022 0:00,5,7797.24,114.44,64.43,0,11.32,793.05,850,49.14,6.2,97,5.7,0,986.6,6.9,81,0
2/5/2022 1:00,5,6462.1,92.09,52.09,0,14.78,695.87,732.33,78.02,5.8,97,5.3,0,986.1,7,78,0
2/5/2022 2:00,5,6301.88,101.92,41.47,0,15.02,657.04,688.36,59.28,5.7,97,5.3,0,986,5.8,86,0
2/5/2022 3:00,5,7583.62,150.2,40.78,0.04,15.02,696.39,724.23,34.96,4.9,98,4.6,0,985.6,6.2,80,0
2/5/2022 4:00,5,6034.85,107.29,54.15,0.79,16.93,525.64,549.8,30.15,4.9,97,4.5,0,985.2,6.5,84,0
2/5/2022 5:00,5,5928.04,93.88,65.12,5.28,16.45,502.43,534.73,21.79,4.9,99,4.7,0,985.8,6.5,56,0
2/5/2022 6:00,5,5928.04,63.48,95.96,26.46,16.45,521.06,560.39,17.48,5.4,99,5.3,0,985.9,6.1,62,0
2/5/2022 7:00,5,2883.91,9.16,65.8,150.2,65.8,325.26,347.43,5.7,5.7,99,5.5,0,986.4,5.4,70,0
2/5/2022 8:00,5,2670.29,5.98,61.01,205.99,93.46,338.54,358.44,3.2,6.1,98,5.8,0,987.3,2.2,99,45
2/5/2022 9:00,5,2723.69,4.19,58.26,260.35,111.58,377.83,397.75,2.03,8.1,97,7.6,0,988.2,2.2,180,158
2/5/2022 10:00,5,2723.69,2.93,52.09,288.96,105.86,381.44,401.09,2.18,10.7,91,9.3,0,988.7,2.5,180,280
2/5/2022 11:00,5,2830.51,1.75,54.15,286.1,94.41,385.69,406.49,4.12,13.3,82,10.3,0,989.1,1.5,194,460
2/5/2022 12:00,5,3177.64,0.68,65.8,268.94,90.6,402.86,426.22,7.16,15.1,70,9.6,0,988.7,2.4,243,592
2/5/2022 13:00,5,5607.6,0.24,167.25,103,67.71,511.6,555.92,31.66,16.1,63,9.1,0,988,4.1,255,638
2/5/2022 14:00,5,9292.6,46.04,238.54,0.29,54.84,719.46,798.24,69.92,16.6,60,8.8,0,987.3,3.3,264,588
2/5/2022 15:00,5,11535.64,114.44,211.12,0,56.27,907.46,1015.12,110.45,16.9,58,8.5,0,986.8,2.9,270,477
2/5/2022 16:00,5,10574.34,116.23,160.4,0,50.07,940.55,1053.8,129.7,16.8,58,8.6,0,986.7,2.3,252,320
2/5/2022 17:00,5,8331.3,85.83,108.3,0,30.99,838.51,937.75,87.14,14.7,78,10.9,0,987.6,4.5,209,144
2/5/2022 18:00,5,6355.29,58.11,85,0,16.45,694.68,769.66,36.48,14.4,74,9.9,0,988.1,2.6,146,17
2/5/2022 19:00,5,4219.06,23.69,71.97,0.06,8.23,505.75,551.34,11.91,9.8,91,8.4,0,988.2,7.2,108,0
2/5/2022 20:00,5,3311.16,16.32,52.78,0.12,5.3,420.08,455.88,11.15,9.9,93,8.8,0,988.9,6.5,124,0
2/5/2022 21:00,5,2750.4,11.06,40.44,0.3,5.01,377.24,409.33,14.82,9.9,93,8.9,0,989.8,5.8,112,0
